ID,Name,Suburb,Address,Cuisine,Phone,Website,EatClub URL,First Table URL,Price Range,Business Type,Happy Hour,Weekly Specials,Deals,Opening Hours,Image URLs,Latitude,Longitude,Overall Rating,Status,Created At,Updated At
1255,Mochachos Kingston,Kingston,"34 Eyre St, Kingston ACT 2604, Australia",,(02) 6128 0743,https://www.mochachos.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://eatclub.com.au/venue/mochachos-kingston,,,Cafe,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""10:00 AM – 9:00 PM"",""monday"":""10:00 AM – 9:00 PM"",""sunday"":""10:00 AM – 9:00 PM"",""tuesday"":""10:00 AM – 9:00 PM"",""saturday"":""10:00 AM – 9:00 PM"",""thursday"":""10:00 AM – 9:00 PM"",""wednesday"":""10:00 AM – 9:00 PM""}",https://eccdn.com.au/images/B9E809FA-2A28-4651-AFD7-5C0471AE399B/B9E809FA-2A28-4651-AFD7-5C0471AE399B_image_3_1727190678846.jpg; https://eccdn.com.au/images/B9E809FA-2A28-4651-AFD7-5C0471AE399B/B9E809FA-2A28-4651-AFD7-5C0471AE399B_image_4_1727190699592.jpg; https://eccdn.com.au/images/B9E809FA-2A28-4651-AFD7-5C0471AE399B/B9E809FA-2A28-4651-AFD7-5C0471AE399B_image_0_1727190678846.jpg; https://eccdn.com.au/images/B9E809FA-2A28-4651-AFD7-5C0471AE399B/B9E809FA-2A28-4651-AFD7-5C0471AE399B_image_2_1727190678846.jpg; https://eccdn.com.au/images/B9E809FA-2A28-4651-AFD7-5C0471AE399B/B9E809FA-2A28-4651-AFD7-5C0471AE399B_image_1_1727190678846.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg,-35.3163399,149.1427564,4.40,active,2026-01-07T23:22:04.834Z,2026-01-08T23:33:11.284Z
1391,BlackFire Restaurant Canberra,Braddon,"45/38 Mort St, Braddon ACT 2612, Australia",,(02) 6230 5921,,https://eatclub.com.au/venue/blackfire-restaurant-canberra,,$$$,,{},[],[],"{""friday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM"",""monday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM"",""sunday"":""9:00 AM – 2:00 PM, 5:30 – 9:00 PM"",""tuesday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM"",""saturday"":""9:00 AM – 2:00 PM, 5:30 – 9:00 PM"",""thursday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM"",""wednesday"":""12:00 – 2:00 PM, 5:30 – 9:00 PM""}",,-35.2730160,149.1317587,,active,2026-01-08T23:33:11.024Z,2026-01-08T23:33:11.024Z
1392,GravyT,Phillip,"T1 C02/6 Furzer St, Phillip ACT 2606, Australia",,(02) 5115 0770,,https://eatclub.com.au/venue/gravyt-indo-mexican,,,,{},[],[],"{""friday"":""11:00 AM – 9:00 PM"",""monday"":""11:00 AM – 9:00 PM"",""sunday"":""11:00 AM – 9:00 PM"",""tuesday"":""11:00 AM – 9:00 PM"",""saturday"":""11:00 AM – 9:00 PM"",""thursday"":""11:00 AM – 9:00 PM"",""wednesday"":""11:00 AM – 9:00 PM""}",http://54.252.51.138/wp-content/uploads/2025/09/GravyT_why-choose-us.jpg,-35.3409183,149.0837085,,active,2026-01-08T23:33:11.253Z,2026-01-08T23:33:11.253Z
1393,Sammy's Diner,Belconnen,,,,,https://eatclub.com.au/venue/sammy-s-diner,,,,{},[],[],{},,,,,active,2026-01-08T23:33:11.471Z,2026-01-08T23:33:11.471Z
1394,Canberra Cafe & Burgers - Greenway,Greenway,,,,,https://eatclub.com.au/venue/canberra-cafe-burgers-greenway,,,,{},[],[],{},,,,,active,2026-01-08T23:33:11.685Z,2026-01-08T23:33:11.685Z
1395,Oscy's Burgers - Greenway,Greenway,,,,,https://eatclub.com.au/venue/oscy-s-burgers-greenway,,,,{},[],[],{},,,,,active,2026-01-08T23:33:11.839Z,2026-01-08T23:33:11.839Z
1396,EQ Cafe & Bakehouse - Gungahlin,Gungahlin,,,,,https://eatclub.com.au/venue/eq-cafe-bakehouse-gungahlin,,,,{},[],[],{},,,,,active,2026-01-08T23:33:11.975Z,2026-01-08T23:33:11.975Z
1397,Tap & Toss,Greenway,"Shop 5/38 Reed St N, Greenway ACT 2900, Australia",,0452 452 997,,https://eatclub.com.au/venue/tap-toss,,,,{},[],[],"{""friday"":""5:00 – 9:00 PM"",""monday"":""CLOSED"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:00 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",,-35.4191049,149.0653445,,active,2026-01-08T23:33:12.384Z,2026-01-08T23:33:12.384Z
1398,Romanée wine bar,Braddon,"16 Lonsdale St, Braddon ACT 2612, Australia",,0415 150 598,,https://eatclub.com.au/venue/roman-e-wine-bar,,,,{},[],[],"{""friday"":""4:00 PM – 12:00 AM"",""monday"":""CLOSED"",""sunday"":""CLOSED"",""tuesday"":""CLOSED"",""saturday"":""4:00 PM – 12:00 AM"",""thursday"":""4:00 – 11:30 PM"",""wednesday"":""CLOSED""}",,-35.2739229,149.1331242,,active,2026-01-08T23:33:12.507Z,2026-01-08T23:33:12.507Z
1399,Lazy Su,Braddon,"1/9 Lonsdale St, Braddon ACT 2612, Australia",,(02) 5662 0820,,https://eatclub.com.au/venue/lazy-su,,$$,,{},[],[],"{""friday"":""12:00 – 10:00 PM"",""monday"":""5:00 – 10:00 PM"",""sunday"":""12:00 – 10:00 PM"",""tuesday"":""5:00 – 10:00 PM"",""saturday"":""12:00 – 10:00 PM"",""thursday"":""5:00 – 10:00 PM"",""wednesday"":""5:00 – 10:00 PM""}",http://static1.squarespace.com/static/63f6c6307b2f4827cc39de41/t/6481626175f60206324ab7d5/1686200929991/LAZY-SU_BRANDMARK_RGB_PRIMARY.png?format=1500w; https://lh3.googleusercontent.com/places/ANXAkqExYWE0JQ3hUqbV4oQNZ6xD-_CDTgLZL34lF46hr8uPdjuRKwsY7Vz3pOdLnbRVHyxstRo0oZCeOoASxkjYLknBoSEC3tR72aI=s4800-h768; https://lh3.googleusercontent.com/places/ANXAkqFTtVKZooYHb6cTeAo8sUzGDOE84HatSCTrniUjSUwYRakGiRnqNUbpL8vjqDRPjwygQ1IWfooE2XQ209aQTdJ_izOxKidhOfE=s4800-h768; https://lh3.googleusercontent.com/places/ANXAkqEvsacmzVVqj9n_KShwctgRUNgz8A-r3YQVKFLQeggF7wW5IyH-izalggOHawHF9trK6uX6K8PXlLz33kWN83aJOOJdaYqlnuA=s4800-h768; https://lh3.googleusercontent.com/places/ANXAkqGJiNQEaM7fgEaDHaKezrn337fAd7gTZC56Hd9Z5AmTMzQH_G4Md2LckuzQg-G56dUt--W0l2GhbZAxAoR5yJLw2-37CrFf81c=s4800-h768; https://lh3.googleusercontent.com/places/ANXAkqGeVb2V65yh-EH1Nttv26irvjSUbiQ15YD5DInEvtacPSbGOGqyqLDtOmWHv8lksbW6zUnlQfUZyWhyobLzPKX59Xf2QNTp1DI=s4800-h768,-35.2747558,149.1323467,,active,2026-01-08T23:33:12.819Z,2026-01-08T23:33:12.819Z
1400,Friends & Momos Gungahlin,Gungahlin,"Shop 109/43 Hibberson St, Gungahlin ACT 2912, Australia",,0435 699 099,,https://eatclub.com.au/venue/friends-momos-gungahlin,,,,{},[],[],"{""friday"":""11:00 AM – 9:30 PM"",""monday"":""11:00 AM – 9:30 PM"",""sunday"":""11:00 AM – 9:30 PM"",""tuesday"":""11:00 AM – 9:30 PM"",""saturday"":""11:00 AM – 9:30 PM"",""thursday"":""11:00 AM – 9:30 PM"",""wednesday"":""11:00 AM – 9:30 PM""}",,-35.1852985,149.1352530,,active,2026-01-08T23:33:12.949Z,2026-01-08T23:33:12.949Z
1401,Country Oven,Griffith,,,,,https://eatclub.com.au/venue/country-oven-mandi-biryani-indian-restaurant,,,,{},[],[],{},,,,,active,2026-01-08T23:33:13.252Z,2026-01-08T23:33:13.252Z
1201,Senn Noods,Braddon,"Unit G02/27 Lonsdale St, Braddon ACT 2612, Australia",,0493 802 597,https://sennnoods.com.au/,https://eatclub.com.au/venue/senn-noods,,,Restaurant,{},[],"[{""title"":""Today30% Offfri30% Offsat30% Offsun25% Offmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% Offsun25% Offmon30% Offtue30% Offwed30% Off""}]","{""friday"":""11:30 AM – 11:00 PM"",""monday"":""11:30 AM – 9:30 PM"",""sunday"":""11:30 AM – 9:30 PM"",""tuesday"":""11:30 AM – 9:30 PM"",""saturday"":""11:30 AM – 11:00 PM"",""thursday"":""11:30 AM – 9:30 PM"",""wednesday"":""11:30 AM – 9:30 PM""}",https://eccdn.com.au/images/3A494285-8E0C-4D40-B64A-6711C602250F/3A494285-8E0C-4D40-B64A-6711C602250F_image_0_1724810434458.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/3A494285-8E0C-4D40-B64A-6711C602250F/3A494285-8E0C-4D40-B64A-6711C602250F_image_2_1724810434458.jpg; https://eccdn.com.au/images/3A494285-8E0C-4D40-B64A-6711C602250F/3A494285-8E0C-4D40-B64A-6711C602250F_image_1_1724810434458.jpg; https://eccdn.com.au/images/3A494285-8E0C-4D40-B64A-6711C602250F/3A494285-8E0C-4D40-B64A-6711C602250F_image_4_1724810468554.jpg; https://eccdn.com.au/images/3A494285-8E0C-4D40-B64A-6711C602250F/3A494285-8E0C-4D40-B64A-6711C602250F_image_3_1724810434458.jpg,-35.2721407,149.1325041,4.60,active,2026-01-07T23:22:01.391Z,2026-01-08T23:33:14.367Z
1220,The Italian Place Enoteca,Braddon,"38 Mort St, Braddon ACT 2612, Australia",Italian,(02) 6179 8812,http://www.theitalianplace.net.au/,https://eatclub.com.au/venue/the-italian-place-enoteca,,$$,Restaurant,{},[],"[{""title"":""Today30% Offfri30% Offsat30% OffsunClosedmon25% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% OffsunClosedmon25% Offtue30% Offwed30% Off""}]","{""friday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM"",""monday"":""5:30 – 9:30 PM"",""sunday"":""CLOSED"",""tuesday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM"",""saturday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM"",""thursday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM"",""wednesday"":""12:00 – 2:30 PM, 5:30 – 9:30 PM""}",http://static1.squarespace.com/static/61494a5b70ba0a2ba30f4d14/t/614c14973849b54d902c73d2/1704860452333/TIP-Enoteca-Logo-Mono.png?format=1500w; https://eccdn.com.au/images/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C_image_0_1724846296013.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C_image_4_1724846327830.jpg; https://eccdn.com.au/images/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C_image_1_1724846327830.jpg; https://eccdn.com.au/images/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C_image_2_1724846327830.jpg; https://eccdn.com.au/images/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C/4F9EE1BE-AEE6-4B98-A26D-00FE1C8E956C_image_3_1724846327830.jpg,-35.2728866,149.1317421,4.60,active,2026-01-07T23:22:02.589Z,2026-01-08T23:33:14.663Z
1402,Burger Villains - Tuggeranong,Greenway,"10/341 Reed St S, Greenway ACT 2900, Australia",American,0470 634 369,,https://eatclub.com.au/venue/burger-villains-tuggeranong,,,,{},[],[],"{""friday"":""9:00 AM – 11:00 PM"",""monday"":""9:00 AM – 11:00 PM"",""sunday"":""9:00 AM – 11:00 PM"",""tuesday"":""9:00 AM – 11:00 PM"",""saturday"":""11:30 AM – 11:00 PM"",""thursday"":""9:00 AM – 11:00 PM"",""wednesday"":""9:00 AM – 11:00 PM""}",https://www.burgervillains.com/burgervillains-multipleburgers-web.jpg; https://eccdn.com.au/images/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F_image_0_1763032055713.jpg; https://eccdn.com.au/images/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F_image_4_1763032146219.jpg; https://eccdn.com.au/images/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F_image_2_1763032115320.jpg; https://eccdn.com.au/images/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F_image_3_1763032129179.jpg; https://eccdn.com.au/images/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F/E581C0BE-9D9A-4DEB-827C-0F1EA072B37F_image_1_1763032102828.jpg,-35.4196709,149.0694964,,active,2026-01-08T23:33:14.414Z,2026-01-08T23:33:14.414Z
743,Thai Esan,Torrens,"Unit 1 & Unit 2/24 Torrens Pl, Torrens ACT 2607, Australia",Thai,0422 104 617,https://www.facebook.com/share/1At9zWNchP/?mibextid=wwXIfr,https://eatclub.com.au/venue/thai-esan,,$$,Restaurant,{},[],"[{""title"":""Today30% Offfri30% Offsat30% Offsun30% Offmon30% Offtue30% Offwed30% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today30% Offfri30% Offsat30% Offsun30% Offmon30% Offtue30% Offwed30% Off""}]","{""friday"":""5:00 – 9:30 PM"",""monday"":""5:00 – 9:00 PM"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:30 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",https://eccdn.com.au/images/BA849959-B371-4563-81A3-EFFDD8A19946/BA849959-B371-4563-81A3-EFFDD8A19946_image_4_1764284150033.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/BA849959-B371-4563-81A3-EFFDD8A19946/BA849959-B371-4563-81A3-EFFDD8A19946_image_4_1764274713632.jpg; https://eccdn.com.au/images/BA849959-B371-4563-81A3-EFFDD8A19946/BA849959-B371-4563-81A3-EFFDD8A19946_image_0_1764274182877.jpg; https://eccdn.com.au/images/BA849959-B371-4563-81A3-EFFDD8A19946/BA849959-B371-4563-81A3-EFFDD8A19946_image_1_1764274182877.jpg; https://eccdn.com.au/images/BA849959-B371-4563-81A3-EFFDD8A19946/BA849959-B371-4563-81A3-EFFDD8A19946_image_2_1764274182877.jpg,-35.3732101,149.0875119,4.70,active,2026-01-07T23:21:33.026Z,2026-01-08T23:33:10.143Z
497,The Valley Pub,Wanniassa,,,,,https://eatclub.com.au/venue/the-valley-pub,,,,{},[],"[{""title"":""EatClub Deal Available"",""description"":""Check out our EatClub deals!""}]",{},,,,,active,2026-01-07T23:21:18.175Z,2026-01-08T23:33:11.727Z
1230,Champi Restaurant,Kingston,"17 Kennedy St, Kingston ACT 2604, Australia",,(02) 5104 8988,http://www.champi.com.au/,https://eatclub.com.au/venue/champi-restaurant,,,Restaurant,{},[],"[{""title"":""Today20% Offfri20% Offsat20% Offsun20% OffmonClosedtue20% Offwed20% Off"",""source"":""EatClub"",""validUntil"":null,""description"":""Today20% Offfri20% Offsat20% Offsun20% OffmonClosedtue20% Offwed20% Off""}]","{""friday"":""12:00 – 9:30 PM"",""monday"":""CLOSED"",""sunday"":""12:00 – 9:30 PM"",""tuesday"":""12:00 – 9:30 PM"",""saturday"":""12:00 – 9:30 PM"",""thursday"":""12:00 – 9:30 PM"",""wednesday"":""12:00 – 9:30 PM""}","""https://static.wixstatic.com/media/37bc96_762fb6dd024f47d0977562bf8d25590e%7Emv2.png/v1/fit/w_2500,h_1330,al_c/37bc96_762fb6dd024f47d0977562bf8d25590e%7Emv2.png""; https://eccdn.com.au/images/42340E34-E25B-4EE0-97FB-D0745CDC6FE0/42340E34-E25B-4EE0-97FB-D0745CDC6FE0_image_1_1727182361149.jpg; https://eatclub.com.au/_next/static/media/eatclub.305f8e86.svg; https://eccdn.com.au/images/42340E34-E25B-4EE0-97FB-D0745CDC6FE0/42340E34-E25B-4EE0-97FB-D0745CDC6FE0_image_3_1727182361149.jpg; https://eccdn.com.au/images/42340E34-E25B-4EE0-97FB-D0745CDC6FE0/42340E34-E25B-4EE0-97FB-D0745CDC6FE0_image_4_1727182382581.jpg; https://eccdn.com.au/images/42340E34-E25B-4EE0-97FB-D0745CDC6FE0/42340E34-E25B-4EE0-97FB-D0745CDC6FE0_image_2_1727182361149.jpg; https://eccdn.com.au/images/42340E34-E25B-4EE0-97FB-D0745CDC6FE0/42340E34-E25B-4EE0-97FB-D0745CDC6FE0_image_0_1727182361149.jpg; """"""https://static.wixstatic.com/media/37bc96_762fb6dd024f47d0977562bf8d25590e%7Emv2.png/v1/fit/w_2500,h_1330,al_c/37bc96_762fb6dd024f47d0977562bf8d25590e%7Emv2.png""""""",-35.3162209,149.1407298,4.70,active,2026-01-07T23:22:03.236Z,2026-01-08T23:33:15.062Z
1404,Rasam Restaurant,Canberra,"4/35 Childers St, Canberra ACT 2601, Australia",,0490 113 551,,https://eatclub.com.au/venue/rasam-restaurant,,,,{},[],[],"{""friday"":""12:00 – 2:30 PM, 5:30 – 8:30 PM"",""monday"":""CLOSED"",""sunday"":""10:30 AM – 3:00 PM"",""tuesday"":""CLOSED"",""saturday"":""11:00 AM – 2:30 PM"",""thursday"":""12:00 – 2:30 PM, 5:30 – 9:00 PM"",""wednesday"":""12:00 – 2:30 PM, 5:30 – 9:00 PM""}",http://static1.squarespace.com/static/6708a4cd45b2a7145af1fab7/t/6708a5e5519c88289ada7b2a/1728620005868/rasam-logo.png?format=1500w,-35.2768906,149.1254639,,active,2026-01-08T23:33:15.029Z,2026-01-08T23:33:15.029Z
1405,The Flames Galore,Canberra,"15 Moore St, Canberra ACT 2601, Australia",,(02) 6106 9522,,https://eatclub.com.au/venue/the-flames-galore-stonegrill-dining,,,,{},[],[],"{""friday"":""11:30 AM – 10:00 PM"",""monday"":""11:30 AM – 9:00 PM"",""sunday"":""11:30 AM – 9:00 PM"",""tuesday"":""11:30 AM – 9:00 PM"",""saturday"":""11:30 AM – 10:00 PM"",""thursday"":""11:30 AM – 9:30 PM"",""wednesday"":""11:30 AM – 9:30 PM""}",https://theflamesgalore.com/wp-content/uploads/2024/08/logobg.png,-35.2760835,149.1281206,,active,2026-01-08T23:33:15.161Z,2026-01-08T23:33:15.161Z
1403,Indian Pantry Restaurant,Florey,"3/37 Kesteven St, Florey ACT 2615, Australia","Indian, Asian",0436 409 809,,https://eatclub.com.au/venue/indian-pantry-restaurant,,$$,,{},[],[],"{""friday"":""5:00 – 9:30 PM"",""monday"":""5:00 – 9:00 PM"",""sunday"":""5:00 – 9:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""5:00 – 9:30 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",https://assets.foodhub.com/images/thumbnails/breads_curry_indian_003_1280.jpg; https://eccdn.com.au/images/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106_image_0_1762337449952.jpg; https://eccdn.com.au/images/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106_image_4_1762337592026.jpg; https://eccdn.com.au/images/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106_image_1_1762337465461.jpg; https://eccdn.com.au/images/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106_image_2_1762337476589.jpg; https://eccdn.com.au/images/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106/EBC3C7E0-03EF-4F3D-A2B5-06E1E3EA5106_image_3_1762337487239.jpg,-35.2256437,149.0546864,,active,2026-01-08T23:33:14.811Z,2026-01-08T23:33:14.811Z
1406,Cafe Himalayan Brew - Phillip,Phillip,,,,,https://eatclub.com.au/venue/cafe-himalayan-brew-phillip,,,,{},[],[],{},https://eccdn.com.au/images/BAFFE9B3-6871-4411-874B-C311B3F6B0B8/BAFFE9B3-6871-4411-874B-C311B3F6B0B8_image_0_1763612052011.jpg; https://eccdn.com.au/images/BAFFE9B3-6871-4411-874B-C311B3F6B0B8/BAFFE9B3-6871-4411-874B-C311B3F6B0B8_image_4_1763612130997.jpg; https://eccdn.com.au/images/BAFFE9B3-6871-4411-874B-C311B3F6B0B8/BAFFE9B3-6871-4411-874B-C311B3F6B0B8_image_1_1763612112910.jpg; https://eccdn.com.au/images/BAFFE9B3-6871-4411-874B-C311B3F6B0B8/BAFFE9B3-6871-4411-874B-C311B3F6B0B8_image_2_1763612112910.jpg; https://eccdn.com.au/images/BAFFE9B3-6871-4411-874B-C311B3F6B0B8/BAFFE9B3-6871-4411-874B-C311B3F6B0B8_image_3_1763612112910.jpg,,,,active,2026-01-08T23:33:15.541Z,2026-01-08T23:33:15.541Z
1407,Pearl Canberra,Belconnen,"2/12 Purdue St, Belconnen ACT 2617, Australia",,0480 636 576,,https://eatclub.com.au/venue/pearl-canberra,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]","{""friday"":""5:00 – 9:00 PM"",""monday"":""CLOSED"",""sunday"":""11:00 AM – 8:00 PM"",""tuesday"":""5:00 – 9:00 PM"",""saturday"":""11:00 AM – 9:00 PM"",""thursday"":""5:00 – 9:00 PM"",""wednesday"":""5:00 – 9:00 PM""}",https://www.pearlcanberra.com.au/uploads/b/818a6b70-323e-11f0-885e-5d8db54523d9/pear_canberra_order_online.png; https://eccdn.com.au/images/C675A41D-3E36-4E22-93C1-36A5960B767A/C675A41D-3E36-4E22-93C1-36A5960B767A_image_0_1762940249231.jpg; https://eccdn.com.au/images/C675A41D-3E36-4E22-93C1-36A5960B767A/C675A41D-3E36-4E22-93C1-36A5960B767A_image_4_1762940403284.jpg; https://eccdn.com.au/images/C675A41D-3E36-4E22-93C1-36A5960B767A/C675A41D-3E36-4E22-93C1-36A5960B767A_image_1_1762940349171.jpg; https://eccdn.com.au/images/C675A41D-3E36-4E22-93C1-36A5960B767A/C675A41D-3E36-4E22-93C1-36A5960B767A_image_2_1762940349171.jpg; https://eccdn.com.au/images/C675A41D-3E36-4E22-93C1-36A5960B767A/C675A41D-3E36-4E22-93C1-36A5960B767A_image_3_1762940378695.jpg,-35.2384670,149.0613326,,active,2026-01-08T23:33:15.681Z,2026-01-08T23:33:15.681Z
1408,Siren Bar and Restaurant,Gungahlin,,,,,https://eatclub.com.au/venue/siren-bar-and-restaurant,,,,{},[],"[{""title"":""EatClub Deal Available"",""source"":""EatClub"",""description"":""Check out our EatClub deals!""}]",{},https://eccdn.com.au/images/888CE2BA-A507-4F2B-9E08-6594336188CF/888CE2BA-A507-4F2B-9E08-6594336188CF_image_1_1762388097418.jpg; https://eccdn.com.au/images/888CE2BA-A507-4F2B-9E08-6594336188CF/888CE2BA-A507-4F2B-9E08-6594336188CF_image_4_1762388397337.jpg; https://eccdn.com.au/images/888CE2BA-A507-4F2B-9E08-6594336188CF/888CE2BA-A507-4F2B-9E08-6594336188CF_image_2_1762388097418.jpg; https://eccdn.com.au/images/888CE2BA-A507-4F2B-9E08-6594336188CF/888CE2BA-A507-4F2B-9E08-6594336188CF_image_3_1762388097418.jpg; https://eccdn.com.au/images/888CE2BA-A507-4F2B-9E08-6594336188CF/888CE2BA-A507-4F2B-9E08-6594336188CF_image_4_1762388314342.jpg,,,,active,2026-01-08T23:33:15.814Z,2026-01-08T23:33:15.814Z
1409,CANBERRA BAR & GRILL,Greenway,"1 Cynthea Teague Cres, Greenway ACT 2900, Australia",American,(02) 5136 7462,,https://eatclub.com.au/venue/canberra-bar-grill,,$$,,{},[],[],"{""friday"":""7:00 AM – 9:00 PM"",""monday"":""7:00 AM – 9:00 PM"",""sunday"":""7:00 AM – 9:00 PM"",""tuesday"":""7:00 AM – 9:00 PM"",""saturday"":""7:00 AM – 9:00 PM"",""thursday"":""7:00 AM – 9:00 PM"",""wednesday"":""7:00 AM – 9:00 PM""}",,-35.4210566,149.0722055,,active,2026-01-08T23:33:16.022Z,2026-01-08T23:33:16.022Z
532,Vanilla Pod Pizza & Pasta Bar Kingston,Kingston,"35 Kennedy St, Kingston ACT 2604, Australia",Italian,(02) 6162 1122,http://www.vanillapodkingston.com.au/,https://eatclub.com.au/venue/vanilla-pod-pizza-pasta-bar-kingston,,$$,Restaurant,{},[],"[{""title"":""EatClub Deal Available"",""description"":""Check out our EatClub deals!""}]","{""friday"":""7:00 AM – 9:30 PM"",""monday"":""7:00 AM – 9:00 PM"",""sunday"":""7:00 AM – 9:00 PM"",""tuesday"":""7:00 AM – 9:00 PM"",""saturday"":""7:00 AM – 9:30 PM"",""thursday"":""7:00 AM – 9:00 PM"",""wednesday"":""7:00 AM – 9:00 PM""}",https://vanillapodkingston.com.au/wp-content/uploads/2024/07/beeflasagne-scaled-1-1024x683.jpeg,-35.3166583,149.1413083,4.40,active,2026-01-07T23:21:20.275Z,2026-01-08T23:33:11.948Z
